CK-246972,Laptop 14,Windows Laptops,CHECKOUT-COMPLETED,04/03/2023 12:07 PM,04/03/2023 3:11 PM,03/21/2023 9:43 AM
CK-246972,XA35-01,Canon XA35,CHECKOUT-COMPLETED,04/03/2023 12:07 PM,04/03/2023 3:11 PM,04/03/2023 10:13 AM
CK-246972,Tripod  042,Production Tripods,CHECKOUT-COMPLETED,04/03/2023 12:07 PM,04/03/2023 3:11 PM,04/03/2023 10:13 AM
CK-246972,HDMI - 50 feet (15.2m),HDMI - 50 feet (15.2m),CHECKOUT-COMPLETED,04/03/2023 12:07 PM,04/03/2023 3:11 PM,04/03/2023 10:13 AM
CK-249754,WM 004,WM - Sennheiser Wireless Lapel Mic,CHECKOUT-COMPLETED,04/03/2023 12:13 PM,04/10/2023 6:23 PM,04/03/2023 9:48 AM
CK-249754,WM 006,WM - Sennheiser Wireless Lapel Mic,CHECKOUT-COMPLETED,04/03/2023 12:13 PM,04/10/2023 6:23 PM,04/03/2023 9:48 AM
CK-249754,WHM-01,WHM - Sennheiser Wireless Handheld Mic,CHECKOUT-COMPLETED,04/03/2023 12:13 PM,04/10/2023 6:23 PM,04/03/2023 9:48 AM
CK-249772,USB Mouse,USB Mouse,CHECKOUT-COMPLETED,04/03/2023 12:16 PM,04/03/2023 4:00 PM,04/03/2023 12:16 PM
CK-249772,Laptop 07,Windows Laptops,CHECKOUT-COMPLETED,04/03/2023 12:16 PM,04/03/2023 12:23 PM,04/03/2023 12:16 PM
CK-249772,DELL65wUSB-C 07,Windows Power Supply,CHECKOUT-COMPLETED,04/03/2023 12:16 PM,04/03/2023 12:23 PM,04/03/2023 12:16 PM
CK-249672,NDF-004,58mm - Neutral Density Filter Kit,CHECKOUT-COMPLETED,04/03/2023 12:17 PM,04/05/2023 12:01 PM,03/31/2023 6:03 PM
CK-249672,D610-011,Nikon D610 & 50mm Lens,CHECKOUT-COMPLETED,04/03/2023 12:17 PM,04/05/2023 12:01 PM,03/31/2023 6:03 PM
CK-249772,Laptop 02,Windows Laptops,CHECKOUT-COMPLETED,04/03/2023 12:23 PM,04/03/2023 4:00 PM,04/03/2023 12:23 PM
CK-249772,DELL65wUSB-C 02,Windows Power Supply,CHECKOUT-COMPLETED,04/03/2023 12:23 PM,04/03/2023 4:00 PM,04/03/2023 12:23 PM
CK-249775,Laptop 04,Windows Laptops,CHECKOUT-COMPLETED,04/03/2023 12:45 PM,04/03/2023 2:51 PM,04/03/2023 12:45 PM
CK-249775,DELL65wUSB-C 04,Windows Power Supply,CHECKOUT-COMPLETED,04/03/2023 12:45 PM,04/03/2023 2:51 PM,04/03/2023 12:45 PM
CK-249750,Laptop 03,Windows Laptops,CHECKOUT-COMPLETED,04/03/2023 12:49 PM,04/03/2023 5:02 PM,04/03/2023 9:34 AM
CK-249750,DELL65wUSB-C 03,Windows Power Supply,CHECKOUT-COMPLETED,04/03/2023 12:49 PM,04/03/2023 5:02 PM,04/03/2023 9:34 AM
CK-249771,LED 001,CROMA - Compact LED Light,CHECKOUT-COMPLETED,04/03/2023 1:15 PM,04/05/2023 10:52 AM,04/03/2023 12:13 PM
CK-249771,TP SHOE,Tripod SHOE - QRP,CHECKOUT-COMPLETED,04/03/2023 1:15 PM,04/05/2023 10:52 AM,04/03/2023 12:13 PM
CK-249771,Lens 0063,# 0059-0068 Large Range Zoom 18-105mm DX,CHECKOUT-COMPLETED,04/03/2023 1:15 PM,04/05/2023 10:52 AM,04/03/2023 12:13 PM
CK-249771,Tripod  030,Video Tripods (# 01 to 44),CHECKOUT-COMPLETED,04/03/2023 1:15 PM,04/05/2023 10:52 AM,04/03/2023 12:13 PM
CK-249771,D7200-28,Nikon D7200 & 35mm Lens,CHECKOUT-COMPLETED,04/03/2023 1:15 PM,04/05/2023 10:52 AM,04/03/2023 12:13 PM
CK-249771,Spare Light Stand,Light Stand,CHECKOUT-COMPLETED,04/03/2023 1:15 PM,04/05/2023 10:52 AM,04/03/2023 12:13 PM
CK-249516,P360 Pro 04,Fiilex P360 Pro LED Kit,CHECKOUT-COMPLETED,04/03/2023 1:19 PM,04/04/2023 1:55 PM,03/30/2023 1:56 PM
CK-249516,Shoulder Mount-05,Shoulder Mount,CHECKOUT-COMPLETED,04/03/2023 1:19 PM,04/04/2023 1:55 PM,03/30/2023 1:56 PM
CK-249516,Lens 0077,# 0074-0078 Wide Angle Zoom - 16 to 35mm FX,CHECKOUT-COMPLETED,04/03/2023 1:19 PM,04/04/2023 1:55 PM,03/30/2023 1:56 PM
CK-249516,TP SHOE,Tripod SHOE - QRP,CHECKOUT-COMPLETED,04/03/2023 1:19 PM,04/04/2023 1:55 PM,03/30/2023 1:56 PM
CK-249516,Hex Key,Hex Key - Shoulder Mount,CHECKOUT-COMPLETED,04/03/2023 1:19 PM,04/04/2023 1:55 PM,03/30/2023 1:56 PM
CK-249516,Slider-02,Rhino Slider,CHECKOUT-COMPLETED,04/03/2023 1:19 PM,04/04/2023 1:55 PM,03/30/2023 1:56 PM
CK-249516,Power Bar,Power Bar,CHECKOUT-COMPLETED,04/03/2023 1:19 PM,04/04/2023 1:55 PM,03/30/2023 1:56 PM
CK-249516,D7200-45,Nikon D7200 & 35mm Lens,CHECKOUT-COMPLETED,04/03/2023 1:19 PM,04/04/2023 1:55 PM,03/30/2023 1:56 PM
CK-249516,50ft Extension Cord,50 ft Extension Cords (15m),CHECKOUT-COMPLETED,04/03/2023 1:19 PM,04/04/2023 1:55 PM,03/30/2023 1:56 PM
CK-249516,50ft Extension Cord,50 ft Extension Cords (15m),CHECKOUT-COMPLETED,04/03/2023 1:19 PM,04/04/2023 1:55 PM,03/30/2023 1:56 PM
CK-249516,Tall Cart,Tall Carts,CHECKOUT-COMPLETED,04/03/2023 1:21 PM,04/03/2023 1:33 PM,04/03/2023 1:21 PM
CK-249776,H4NP-08,H4N Pro - Zoom Audio Recorder,CHECKOUT-COMPLETED,04/03/2023 1:32 PM,04/05/2023 8:21 AM,04/03/2023 12:54 PM
CK-249776,TP SHOE,Tripod SHOE - QRP,CHECKOUT-COMPLETED,04/03/2023 1:32 PM,04/05/2023 8:21 AM,04/03/2023 12:54 PM
CK-249776,Lens 0065,# 0059-0068 Large Range Zoom 18-105mm DX,CHECKOUT-COMPLETED,04/03/2023 1:32 PM,04/05/2023 8:21 AM,04/03/2023 12:54 PM
CK-249776,Tripod  024,Video Tripods (# 01 to 44),CHECKOUT-COMPLETED,04/03/2023 1:32 PM,04/05/2023 8:21 AM,04/03/2023 12:54 PM
CK-249776,D7200-04,Nikon D7200 & 35mm Lens,CHECKOUT-COMPLETED,04/03/2023 1:32 PM,04/05/2023 8:21 AM,04/03/2023 12:56 PM
CK-249776,LED 008,CROMA - Compact LED Light,CHECKOUT-COMPLETED,04/03/2023 1:32 PM,04/05/2023 8:21 AM,04/03/2023 1:32 PM
CK-249776,Spare Light Stand,Light Stand,CHECKOUT-COMPLETED,04/03/2023 1:32 PM,04/05/2023 8:21 AM,04/03/2023 1:32 PM
CK-249783,H4NP-07,H4N Pro - Zoom Audio Recorder,CHECKOUT-COMPLETED,04/03/2023 1:34 PM,04/05/2023 1:50 PM,04/03/2023 1:22 PM
CK-249788,Laptop 07,Windows Laptops,CHECKOUT-COMPLETED,04/03/2023 2:18 PM,04/03/2023 4:02 PM,04/03/2023 2:18 PM
CK-249788,DELL65wUSB-C 07,Windows Power Supply,CHECKOUT-COMPLETED,04/03/2023 2:18 PM,04/03/2023 4:02 PM,04/03/2023 2:18 PM
CK-249790,MFT45-02,MFT - 45mm Telephoto Lens,CHECKOUT-COMPLETED,04/03/2023 2:24 PM,04/05/2023 10:48 AM,04/03/2023 2:10 PM
CK-249790,BMPCC4K-02,BMPCC4K & 17mm Lens - BlackMagic Pocket Cinema Camera 4K,CHECKOUT-COMPLETED,04/03/2023 2:24 PM,04/05/2023 10:48 AM,04/03/2023 2:10 PM
CK-249792,P-Tap to Pocket Cinema 4K Cable,PB70 P-Tap to Pocket Cinema 4K Cable,CHECKOUT-COMPLETED,04/03/2023 2:25 PM,04/10/2023 9:43 AM,04/03/2023 2:25 PM
CK-249782,OM5-08,OM5 - DJI Smartphone Gimbal,CHECKOUT-COMPLETED,04/03/2023 2:30 PM,04/05/2023 8:53 AM,04/03/2023 1:17 PM
CK-249782,Spare Light Stand,Light Stand,CHECKOUT-COMPLETED,04/03/2023 2:30 PM,04/05/2023 8:53 AM,04/03/2023 1:17 PM
CK-249782,LED 009,CROMA - Compact LED Light,CHECKOUT-COMPLETED,04/03/2023 2:30 PM,04/05/2023 8:53 AM,04/03/2023 1:19 PM
CK-249795,Lens 0054,# 0054-0058 Tele-Zoom - 28 to 300mm FX,CHECKOUT-COMPLETED,04/03/2023 2:41 PM,04/04/2023 1:18 PM,04/03/2023 2:41 PM
CK-249795,D7200-48,Nikon D7200 & 35mm Lens,CHECKOUT-COMPLETED,04/03/2023 2:41 PM,04/04/2023 1:18 PM,04/03/2023 2:41 PM
CK-249796,P-Tap to Pocket Cinema 4K Cable,PB70 P-Tap to Pocket Cinema 4K Cable,CHECKOUT-COMPLETED,04/03/2023 2:43 PM,04/17/2023 9:40 AM,04/03/2023 2:43 PM
CK-249793,Boom Mic 002,Boom Mic,CHECKOUT-COMPLETED,04/03/2023 3:01 PM,04/03/2023 4:42 PM,04/03/2023 2:35 PM
CK-249793,TP SHOE,Tripod SHOE - QRP,CHECKOUT-COMPLETED,04/03/2023 3:01 PM,04/03/2023 4:42 PM,04/03/2023 2:35 PM
CK-249793,Z6ii-008,Nikon Z 6ii & Z 50mm Lens,CHECKOUT-COMPLETED,04/03/2023 3:01 PM,04/03/2023 4:42 PM,04/03/2023 2:35 PM
CK-249793,Tripod  051,Photo Tripods (# 45 to 76),CHECKOUT-COMPLETED,04/03/2023 3:01 PM,04/03/2023 4:42 PM,04/03/2023 2:35 PM
CK-249793,H4NP-05,H4N Pro - Zoom Audio Recorder,CHECKOUT-COMPLETED,04/03/2023 3:01 PM,04/03/2023 4:42 PM,04/03/2023 3:01 PM
CK-249800,Laptop 09,Windows Laptops,CHECKOUT-COMPLETED,04/03/2023 3:47 PM,04/03/2023 5:14 PM,04/03/2023 3:47 PM
CK-249800,DELL65wUSB-C 09,Windows Power Supply,CHECKOUT-COMPLETED,04/03/2023 3:47 PM,04/03/2023 5:14 PM,04/03/2023 3:47 PM
CK-249801,USB Remote 006,USB Remote (NO LASER pointer),CHECKOUT-COMPLETED,04/03/2023 4:09 PM,04/04/2023 4:53 PM,04/03/2023 4:09 PM
CK-249809,SD 011 Card Reader,SD Card Reader,CHECKOUT-COMPLETED,04/03/2023 4:30 PM,04/04/2023 5:32 PM,04/03/2023 4:30 PM
CK-249808,USB Remote 005,USB Remote (NO LASER pointer),CHECKOUT-COMPLETED,04/03/2023 4:30 PM,04/04/2023 5:33 PM,04/03/2023 4:30 PM
CK-249810,HDMI Splitter 05 - Four Port,HDMI Splitter - FOUR Port,CHECKOUT-COMPLETED,04/03/2023 4:35 PM,04/06/2023 10:53 AM,04/03/2023 4:35 PM
CK-249812,USB Remote 001,USB Remote (NO LASER pointer),CHECKOUT-COMPLETED,04/03/2023 4:44 PM,04/03/2023 4:45 PM,04/03/2023 4:44 PM
CK-249812,USB Remote 004,USB Remote (NO LASER pointer),CHECKOUT-COMPLETED,04/03/2023 4:45 PM,04/04/2023 8:53 PM,04/03/2023 4:45 PM
CK-249814,USB Remote 001,USB Remote (NO LASER pointer),CHECKOUT-COMPLETED,04/03/2023 4:49 PM,04/06/2023 2:45 PM,04/03/2023 4:49 PM
CK-249815,Lens Cap,Lens Cap,CHECKOUT-COMPLETED,04/03/2023 4:59 PM,04/03/2023 6:53 PM,04/03/2023 4:59 PM
CK-249377,D7200 - USB,D7200 USB Tether Cable,CHECKOUT-COMPLETED,04/04/2023 8:14 AM,04/04/2023 10:25 AM,03/29/2023 12:59 PM
CK-249377,USB Extension (2m) 6ft,USB Extension - 6 feet (2m),CHECKOUT-COMPLETED,04/04/2023 8:14 AM,04/04/2023 10:25 AM,04/03/2023 1:46 PM
CK-249847,Lens 0055,# 0054-0058 Tele-Zoom - 28 to 300mm FX,CHECKOUT-COMPLETED,04/04/2023 8:29 AM,04/04/2023 10:26 AM,04/04/2023 8:11 AM
CK-249717,"XLR to 1/8"" Mic Cable - 6 foot","XLR to 1/8"" (3.5mm) - 6 Feet (2m)",CHECKOUT-COMPLETED,04/04/2023 8:34 AM,04/06/2023 8:32 AM,04/02/2023 5:40 PM
CK-249717,MIC 009,Wired Handheld,CHECKOUT-COMPLETED,04/04/2023 8:34 AM,04/06/2023 8:32 AM,04/02/2023 5:40 PM
CK-249717,XLR to XLR Mic Cable,XLR to XLR Cable,CHECKOUT-COMPLETED,04/04/2023 8:34 AM,04/06/2023 8:32 AM,04/02/2023 5:40 PM
CK-249717,TP SHOE,Tripod SHOE - QRP,CHECKOUT-COMPLETED,04/04/2023 8:34 AM,04/06/2023 8:32 AM,04/02/2023 5:40 PM
CK-249717,Tripod  006,Video Tripods (# 01 to 44),CHECKOUT-COMPLETED,04/04/2023 8:34 AM,04/06/2023 8:32 AM,04/02/2023 5:40 PM
CK-249717,HFG50-10,HFG50 - 4K,CHECKOUT-COMPLETED,04/04/2023 8:34 AM,04/06/2023 8:32 AM,04/02/2023 5:40 PM
CK-240808,MAC Media Cart 06,MAC Media Cart,CHECKOUT-COMPLETED,04/04/2023 9:05 AM,04/04/2023 1:46 PM,12/13/2022 2:09 PM
CK-240808,25ft Extension Cord,25 ft Extension Cords (7.6m),CHECKOUT-COMPLETED,04/04/2023 9:05 AM,04/04/2023 1:46 PM,12/13/2022 2:09 PM
CK-249852,KM170-03,Action Camera - Nikon KM170,CHECKOUT-COMPLETED,04/04/2023 9:36 AM,04/04/2023 1:41 PM,04/04/2023 9:08 AM
CK-249743,"XLR to 1/8"" Mic Cable - 6 foot","XLR to 1/8"" (3.5mm) - 6 Feet (2m)",CHECKOUT-COMPLETED,04/04/2023 10:29 AM,04/04/2023 3:54 PM,04/03/2023 4:05 AM
CK-249743,MIC 017,Wired Handheld,CHECKOUT-COMPLETED,04/04/2023 10:29 AM,04/04/2023 3:54 PM,04/03/2023 4:05 AM
CK-249743,TP SHOE,Tripod SHOE - QRP,CHECKOUT-COMPLETED,04/04/2023 10:29 AM,04/04/2023 3:54 PM,04/03/2023 4:05 AM
CK-249743,Tripod  023,Video Tripods (# 01 to 44),CHECKOUT-COMPLETED,04/04/2023 10:29 AM,04/04/2023 3:54 PM,04/03/2023 4:05 AM
CK-249743,HFG50-05,HFG50 - 4K,CHECKOUT-COMPLETED,04/04/2023 10:29 AM,04/04/2023 3:54 PM,04/03/2023 4:05 AM
CK-249743,XLR to XLR Mic Cable,XLR to XLR Cable,CHECKOUT-COMPLETED,04/04/2023 10:29 AM,04/04/2023 3:54 PM,04/03/2023 9:43 AM
CK-249743,TP SHOE,Tripod SHOE - QRP,CHECKOUT-COMPLETED,04/04/2023 10:29 AM,04/04/2023 3:54 PM,04/03/2023 9:43 AM
CK-249743,Tripod  035,Video Tripods (# 01 to 44),CHECKOUT-COMPLETED,04/04/2023 10:29 AM,04/04/2023 3:54 PM,04/03/2023 9:43 AM
CK-249743,HFG50-18,HFG50 - 4K,CHECKOUT-COMPLETED,04/04/2023 10:29 AM,04/04/2023 3:54 PM,04/03/2023 9:43 AM
CK-249861,USB Mouse,USB Mouse,CHECKOUT-COMPLETED,04/04/2023 10:38 AM,04/04/2023 2:09 PM,04/04/2023 10:38 AM
CK-249861,Laptop 09,Windows Laptops,CHECKOUT-COMPLETED,04/04/2023 10:38 AM,04/04/2023 2:09 PM,04/04/2023 10:38 AM
CK-249861,DELL65wUSB-C 09,Windows Power Supply,CHECKOUT-COMPLETED,04/04/2023 10:38 AM,04/04/2023 2:09 PM,04/04/2023 10:38 AM
CK-249827,TP SHOE,Tripod SHOE - QRP,CHECKOUT-COMPLETED,04/04/2023 11:17 AM,04/06/2023 3:12 PM,04/03/2023 8:44 PM
CK-249827,TP SHOE,Tripod SHOE - QRP,CHECKOUT-COMPLETED,04/04/2023 11:17 AM,04/06/2023 3:12 PM,04/03/2023 8:44 PM
CK-249827,Slider-06,Rhino Slider,CHECKOUT-COMPLETED,04/04/2023 11:17 AM,04/06/2023 3:12 PM,04/03/2023 8:44 PM
CK-249827,Tripod  020,Video Tripods (# 01 to 44),CHECKOUT-COMPLETED,04/04/2023 11:17 AM,04/06/2023 3:12 PM,04/03/2023 8:44 PM
CK-249839,ZM2470-07,ZM 24-70mm f/4.0 S Lens,CHECKOUT-COMPLETED,04/04/2023 11:50 AM,04/10/2023 11:57 AM,04/04/2023 1:13 AM
CK-249839,Z6ii-001,Nikon Z 6ii & Z 50mm Lens,CHECKOUT-COMPLETED,04/04/2023 11:50 AM,04/10/2023 11:57 AM,04/04/2023 10:36 AM
CK-249805,D610-005,Nikon D610 & 50mm Lens,CHECKOUT-COMPLETED,04/04/2023 12:05 PM,04/10/2023 9:51 AM,04/03/2023 4:26 PM
CK-249805,LED 002,CROMA - Compact LED Light,CHECKOUT-COMPLETED,04/04/2023 12:05 PM,04/10/2023 9:51 AM,04/04/2023 8:06 AM
CK-249805,LED Diffuser,Diffuser for CROMA LED Lights,CHECKOUT-COMPLETED,04/04/2023 12:05 PM,04/10/2023 9:51 AM,04/04/2023 8:06 AM
CK-249825,P360 Pro 11,Fiilex P360 Pro LED Kit,CHECKOUT-COMPLETED,04/04/2023 12:18 PM,04/06/2023 4:04 PM,04/03/2023 8:02 PM
CK-249825,TP SHOE,Tripod SHOE - QRP,CHECKOUT-COMPLETED,04/04/2023 12:18 PM,04/06/2023 4:04 PM,04/03/2023 8:02 PM
CK-249825,TP SHOE,Tripod SHOE - QRP,CHECKOUT-COMPLETED,04/04/2023 12:18 PM,04/06/2023 4:04 PM,04/03/2023 8:02 PM
CK-249825,Slider-05,Rhino Slider,CHECKOUT-COMPLETED,04/04/2023 12:18 PM,04/06/2023 4:04 PM,04/03/2023 8:02 PM
CK-249825,Tripod  013,Video Tripods (# 01 to 44),CHECKOUT-COMPLETED,04/04/2023 12:18 PM,04/06/2023 4:04 PM,04/03/2023 8:02 PM
CK-249751,Webcam-02,USB Webcam,CHECKOUT-COMPLETED,04/04/2023 12:20 PM,04/05/2023 12:09 PM,04/04/2023 12:15 PM
CK-249844,P360 Pro 02,Fiilex P360 Pro LED Kit,CHECKOUT-COMPLETED,04/04/2023 12:28 PM,04/06/2023 1:04 PM,04/04/2023 7:18 AM
CK-249844,Slate 002,Slate,CHECKOUT-COMPLETED,04/04/2023 12:28 PM,04/10/2023 5:41 PM,04/04/2023 7:18 AM
CK-249844,MFT1235-03,MFT - 12-35mm Zoom Lens,CHECKOUT-COMPLETED,04/04/2023 12:28 PM,04/06/2023 1:04 PM,04/04/2023 7:18 AM
CK-249844,DR-70D 04,DR-70D - TASCAM,CHECKOUT-COMPLETED,04/04/2023 12:28 PM,04/06/2023 1:04 PM,04/04/2023 7:18 AM
CK-249844,BMPCC4K-09,BMPCC4K & 17mm Lens - BlackMagic Pocket Cinema Camera 4K,CHECKOUT-COMPLETED,04/04/2023 12:28 PM,04/06/2023 1:04 PM,04/04/2023 7:18 AM
CK-249844,XLR to XLR Mic Cable,XLR to XLR Cable,CHECKOUT-COMPLETED,04/04/2023 12:28 PM,04/06/2023 1:04 PM,04/04/2023 12:28 PM
CK-249871,Laptop 03,Windows Laptops,CHECKOUT-COMPLETED,04/04/2023 12:53 PM,04/04/2023 2:54 PM,04/04/2023 12:53 PM
CK-249871,DELL65wUSB-C 03,Windows Power Supply,CHECKOUT-COMPLETED,04/04/2023 12:53 PM,04/04/2023 2:54 PM,04/04/2023 12:53 PM
CK-249872,Laptop 07,Windows Laptops,CHECKOUT-COMPLETED,04/04/2023 12:54 PM,04/04/2023 2:58 PM,04/04/2023 12:54 PM
CK-249872,DELL65wUSB-C 07,Windows Power Supply,CHECKOUT-COMPLETED,04/04/2023 12:54 PM,04/04/2023 2:58 PM,04/04/2023 12:54 PM
CK-249875,Laptop 08,Windows Laptops,CHECKOUT-COMPLETED,04/04/2023 12:55 PM,04/04/2023 2:59 PM,04/04/2023 12:55 PM
CK-249875,DELL65wUSB-C 14,Windows Power Supply,CHECKOUT-COMPLETED,04/04/2023 12:55 PM,04/04/2023 2:59 PM,04/04/2023 12:55 PM
CK-249874,Laptop 06,Windows Laptops,CHECKOUT-COMPLETED,04/04/2023 12:55 PM,04/04/2023 3:07 PM,04/04/2023 12:55 PM
CK-249874,DELL65wUSB-C 06,Windows Power Supply,CHECKOUT-COMPLETED,04/04/2023 12:55 PM,04/04/2023 3:07 PM,04/04/2023 12:55 PM
CK-249876,TP SHOE,Tripod SHOE - QRP,CHECKOUT-COMPLETED,04/04/2023 1:16 PM,04/06/2023 8:41 AM,04/04/2023 1:14 PM
CK-249876,Tripod  029,Video Tripods (# 01 to 44),CHECKOUT-COMPLETED,04/04/2023 1:16 PM,04/06/2023 8:41 AM,04/04/2023 1:14 PM
CK-249876,D7200-37,Nikon D7200 & 35mm Lens,CHECKOUT-COMPLETED,04/04/2023 1:16 PM,04/06/2023 8:41 AM,04/04/2023 1:14 PM
CK-249826,TP SHOE,Tripod SHOE - QRP,CHECKOUT-COMPLETED,04/04/2023 1:32 PM,04/06/2023 1:16 PM,04/03/2023 8:12 PM
CK-249826,Lens 0062,# 0059-0068 Large Range Zoom 18-105mm DX,CHECKOUT-COMPLETED,04/04/2023 1:32 PM,04/06/2023 1:16 PM,04/03/2023 8:12 PM
CK-249826,Tripod  027,Video Tripods (# 01 to 44),CHECKOUT-COMPLETED,04/04/2023 1:32 PM,04/06/2023 1:16 PM,04/03/2023 8:12 PM
CK-249826,D7200-13,Nikon D7200 & 35mm Lens,CHECKOUT-COMPLETED,04/04/2023 1:32 PM,04/06/2023 1:16 PM,04/03/2023 8:12 PM
CK-249884,Laptop 11,Windows Laptops,CHECKOUT-COMPLETED,04/04/2023 1:55 PM,04/04/2023 4:10 PM,04/04/2023 1:55 PM
CK-249884,DELL65wUSB-C 11,Windows Power Supply,CHECKOUT-COMPLETED,04/04/2023 1:55 PM,04/04/2023 4:10 PM,04/04/2023 1:55 PM
